-1,51,50,25,78,02,48,-1
-1,17,81,55,41,37,46,-1
-1,25,52,02,30,43,40,-1
-1,14,15,22,23,79,71,-1
-1,67,48,27,89,60,08,-1
-1,68,81,17,10,57,22,-1
-1,85,61,60,07,67,52,-1
-1,36,59,51,64,28,54,-1
-1,38,01,46,73,07,67,-1
-1,11,77,68,44,45,59,-1
-1,62,63,73,78,64,20,-1
-1,34,83,21,07,19,57,-1
-1,64,57,72,81,56,52,-1
-1,22,58,02,08,88,89,-1
-1,14,18,61,50,43,10,-1
-1,28,22,09,54,38,25,-1
-1,20,13,10,76,74,30,-1
-1,51,44,19,73,60,77,-1
-1,38,39,45,76,59,14,-1
-1,78,14,27,89,44,13,-1
-1,49,18,50,63,51,48,-1
-1,10,63,19,88,27,15,-1
-1,88,84,29,37,64,78,-1
-1,27,68,90,82,76,49,-1
-1,64,19,36,39,70,58,-1
-1,11,39,19,56,51,43,-1
-1,06,08,01,72,77,12,-1
-1,11,42,87,50,22,14,-1
-1,51,72,35,69,80,49,-1
-1,79,24,36,60,33,41,-1
-1,10,08,53,48,68,33,-1
-1,31,73,70,48,39,60,-1
-1,22,26,10,32,75,73,-1
-1,61,55,62,32,64,84,-1
-1,08,60,23,68,28,67,-1
-1,11,67,07,51,80,73,-1
-1,66,26,75,03,84,36,-1
-1,54,86,57,81,83,36,-1
-1,72,20,05,68,71,01,-1
-1,32,25,33,59,71,19,-1
-1,54,09,62,23,66,46,-1
-1,82,46,88,49,25,41,-1
-1,14,36,78,08,09,85,-1
-1,72,58,03,65,73,71,-1
-1,73,14,20,55,60,46,-1
-1,16,50,23,14,35,37,-1
-1,88,45,86,81,25,70,-1
-1,65,81,50,30,42,06,-1
-1,84,47,42,08,39,78,-1
-1,43,84,78,39,66,05,-1
-1,49,38,58,01,06,26,-1
-1,08,25,49,03,76,58,-1
-1,86,88,74,73,49,58,-1
-1,05,46,81,85,59,88,-1
-1,60,26,72,57,09,12,-1
-1,63,16,23,70,45,37,-1
-1,30,27,06,82,51,21,-1
-1,71,81,61,21,10,12,-1
-1,33,32,35,06,45,39,-1
-1,49,30,09,03,17,60,-1
-1,81,75,17,33,48,54,-1
-1,70,63,61,64,65,73,-1
-1,02,62,33,81,54,09,-1
-1,53,73,29,01,65,46,-1
-1,34,49,04,24,85,76,-1
-1,11,88,03,27,82,83,-1
-1,89,39,75,18,72,58,-1
-1,23,24,27,46,25,72,-1
-1,34,83,77,35,14,44,-1
-1,71,06,10,42,56,07,-1
-1,77,42,65,34,63,27,-1
-1,60,69,81,85,14,30,-1
-1,44,87,45,67,48,39,-1
-1,07,17,32,12,33,62,-1
-1,52,68,66,17,88,65,-1
-1,52,69,14,90,31,10,-1
-1,79,36,75,88,74,77,-1
-1,54,87,36,84,18,21,-1
-1,37,43,38,81,13,01,-1
-1,11,78,74,22,09,35,-1
-1,66,49,41,53,88,23,-1
-1,39,08,09,70,49,13,-1
-1,08,71,47,13,23,58,-1
-1,84,66,01,25,09,75,-1
-1,02,15,29,34,10,27,-1
-1,87,45,07,73,11,71,-1
-1,05,88,35,12,33,78,-1
-1,50,07,75,78,73,18,-1
-1,60,06,46,85,34,20,-1
-1,80,25,09,50,78,19,-1
-1,52,03,59,02,81,18,-1
-1,25,68,37,66,51,36,-1
-1,31,81,25,85,51,09,-1
-1,29,03,31,28,89,65,-1
-1,24,27,61,85,52,08,-1
-1,68,32,06,42,58,25,-1
-1,17,65,06,70,43,32,-1
-1,71,49,09,64,87,28,-1
-1,62,22,76,69,05,84,-1
-1,64,85,06,38,35,43,-1
-1,06,03,23,36,74,70,-1
-1,13,82,78,32,04,57,-1
-1,23,83,11,72,58,14,-1
-1,85,63,05,27,80,43,-1
-1,84,01,43,68,48,22,-1
-1,52,61,56,08,74,64,-1
-1,16,64,76,89,33,57,-1
-1,51,75,90,25,09,36,-1
-1,24,06,62,05,45,13,-1
-1,51,28,03,55,20,21,-1
-1,07,87,53,30,03,11,-1
-1,87,35,70,14,45,73,-1
-1,85,51,36,24,84,18,-1
-1,01,79,46,36,82,87,-1
-1,34,67,18,54,69,89,-1
69,55,25,05,66,39,28,-1
48,42,71,03,56,43,12,-1
11,24,39,48,50,29,71,-1
73,45,70,66,07,90,17,-1
29,65,53,09,77,78,28,-1
76,78,75,08,79,86,89,-1
25,02,26,35,14,31,44,-1
46,60,13,79,01,82,02,-1
64,73,41,77,23,55,86,-1
56,84,21,66,78,90,69,-1
67,34,37,51,48,68,70,-1
57,15,21,75,88,64,59,-1
47,81,69,08,22,86,34,-1
16,34,66,58,05,59,17,-1
33,06,83,64,75,80,85,-1
85,84,31,65,61,74,87,-1
56,39,05,13,51,48,10,-1
48,01,11,24,43,16,82,-1
68,15,44,19,88,52,25,-1
80,69,49,90,23,02,03,-1
23,28,45,21,58,34,16,-1
43,14,06,11,68,64,03,-1
15,09,38,22,56,26,90,-1
64,24,72,06,56,04,62,-1
10,79,26,39,33,11,05,-1
08,44,56,49,71,65,88,-1
58,74,34,59,47,78,43,-1
09,30,56,13,89,86,52,-1
49,37,54,74,67,47,44,-1
21,33,44,37,28,15,23,-1
27,86,30,61,70,68,16,-1
63,83,36,10,52,81,14,-1
59,04,42,35,43,49,30,-1
34,03,87,77,26,40,75,-1
65,09,46,18,76,30,19,-1
54,69,21,08,86,85,71,-1
08,88,06,70,34,62,86,-1
89,88,34,63,35,09,51,-1
28,86,49,85,79,53,02,-1
03,25,39,50,56,24,28,-1
15,55,89,43,24,72,17,-1
17,20,02,01,35,33,24,-1
50,52,67,80,39,70,03,-1
52,88,51,22,49,06,79,-1
19,67,53,01,82,87,48,-1
21,01,77,19,87,09,59,-1
58,18,80,09,71,49,07,-1
45,71,15,37,26,79,56,-1
65,70,31,71,42,54,41,-1
65,64,35,21,49,86,28,-1
16,20,46,81,85,51,74,-1
71,68,01,51,23,49,22,-1
86,07,01,90,89,84,70,-1
51,44,64,61,25,12,60,-1
07,38,60,45,14,06,22,-1
53,69,46,41,40,33,57,-1
07,24,75,08,25,88,47,-1
82,56,42,60,29,77,48,-1
32,85,27,04,12,63,60,-1
77,62,69,28,39,88,54,-1
89,62,81,41,77,21,61,-1
12,24,60,17,02,46,75,-1
57,77,07,80,30,27,55,-1
37,65,48,44,90,88,15,-1
59,51,28,81,10,05,67,-1
01,22,76,31,55,77,07,-1
40,56,30,01,44,76,12,-1
17,64,71,45,47,36,83,-1
45,34,13,02,12,49,05,-1
29,18,54,43,44,17,57,-1
08,14,29,69,50,67,79,-1
10,09,68,06,66,26,88,-1
30,75,11,82,12,55,54,-1
22,80,76,61,58,79,54,-1
57,81,43,02,03,24,90,-1
35,67,05,82,51,47,25,-1
57,64,28,41,85,36,16,-1
55,62,08,24,86,81,58,-1
84,53,45,12,36,66,44,-1
02,27,79,84,36,81,11,-1
45,17,20,52,29,82,26,-1
79,40,42,73,41,45,25,-1
22,36,41,02,25,05,12,-1
11,87,25,89,27,60,05,-1
69,09,45,28,56,21,11,-1
02,67,70,37,08,50,30,-1
06,78,73,07,15,81,36,-1
31,58,22,52,24,54,49,-1
81,62,43,14,64,38,82,-1
41,85,66,68,21,56,64,-1
22,70,42,26,17,09,32,-1
20,33,03,88,73,29,16,-1
60,19,51,18,26,59,54,-1
32,17,51,61,47,04,39,-1
80,25,43,31,60,26,32,-1
29,18,81,37,55,61,73,-1
84,56,53,67,05,82,23,-1
44,34,75,04,65,07,35,-1
48,78,68,34,15,16,43,-1
17,01,90,34,62,10,39,-1
83,84,58,26,88,24,32,-1
07,74,02,31,84,28,44,-1
46,15,47,59,24,28,70,-1
45,31,79,51,16,88,32,-1
24,67,70,66,22,85,63,-1
62,66,71,26,07,19,49,-1
41,26,45,54,24,34,35,-1
54,27,51,74,10,13,29,-1
29,02,68,50,54,74,72,-1
20,08,37,48,24,58,60,-1
44,76,42,47,85,53,02,-1
10,63,20,81,26,27,15,-1
19,36,51,20,45,18,26,-1
76,75,39,88,60,37,48,-1
09,87,86,79,44,28,51,-1
43,85,22,45,86,41,61,-1
52,27,44,56,31,67,36,-1
74,67,90,41,83,05,21,-1
50,04,06,80,25,86,53,-1
64,85,62,54,84,40,34,-1
47,32,13,12,11,79,58,-1
78,25,75,88,86,89,63,-1
28,61,86,32,78,17,11,-1
54,62,61,21,78,69,75,-1
81,84,79,28,22,67,64,-1
83,50,81,63,80,41,21,-1
21,62,05,16,31,84,58,-1
08,07,22,27,09,26,90,-1
06,71,19,39,56,89,86,-1
47,60,05,37,71,83,58,-1
17,80,15,83,85,40,65,-1
60,65,03,52,07,45,25,-1
06,15,73,07,26,25,57,-1
77,28,25,37,63,29,36,-1
79,06,54,88,17,07,37,-1
51,50,18,82,21,10,62,-1
05,40,46,72,58,19,29,-1
75,14,02,10,61,65,85,-1
26,06,68,46,83,19,88,-1
17,55,76,03,26,70,75,-1
73,31,52,33,06,58,38,-1
14,88,68,34,84,90,28,-1
52,21,48,72,79,85,22,-1
46,72,53,41,56,14,25,-1
16,73,78,43,74,85,89,-1
75,61,72,64,82,31,88,-1
65,67,79,16,78,85,82,-1
55,23,69,10,73,08,34,-1
88,21,43,82,60,50,65,-1
88,46,86,75,50,13,23,-1
16,72,49,19,21,39,40,-1
24,70,08,19,85,10,13,-1
18,86,17,30,90,45,80,-1
07,69,83,81,03,33,28,-1
75,57,28,85,89,02,67,-1
02,20,30,29,22,23,82,-1
67,37,05,81,78,54,83,-1
40,32,16,90,17,86,53,-1
61,56,38,80,60,19,26,-1
40,29,52,84,03,16,41,-1
32,19,73,87,89,42,74,-1
25,68,31,83,29,84,40,-1
72,62,90,86,52,23,20,-1
03,71,12,67,21,55,50,-1
62,84,86,73,51,44,05,-1
52,86,36,21,69,23,28,-1
84,32,74,07,58,04,02,-1
31,34,39,68,89,54,64,-1
48,86,10,59,26,50,17,-1
53,80,63,69,17,19,52,-1
18,31,41,58,64,72,03,-1
29,68,56,25,19,16,71,-1
14,55,46,05,48,63,87,-1
81,82,23,44,08,55,06,-1
69,47,34,54,31,01,79,-1
78,30,54,73,63,36,13,-1
04,78,56,46,48,62,66,-1
10,62,88,61,36,09,64,-1
81,50,52,74,15,28,24,-1
37,11,10,39,04,56,89,-1
51,39,35,50,62,77,83,-1
78,12,46,05,38,60,08,-1
66,39,30,18,56,53,15,-1
20,33,04,03,65,06,16,-1
31,41,46,63,38,88,15,-1
23,15,10,04,18,54,03,-1
41,83,24,26,34,37,19,-1
73,54,11,37,58,32,55,-1
88,58,11,02,64,36,47,-1
03,49,25,87,66,22,53,-1
28,23,39,87,51,72,85,-1
72,75,07,22,68,56,52,-1
06,54,48,41,03,47,81,-1
31,35,11,75,49,42,65,-1
16,50,42,20,61,13,40,-1
07,70,14,59,53,51,62,-1
27,28,68,41,90,05,70,-1
27,50,38,17,32,39,70,-1
02,01,74,53,88,79,44,-1
78,21,17,66,26,28,49,-1
10,23,89,48,07,76,86,-1
50,85,64,90,46,51,63,-1
50,31,61,12,32,27,59,-1
11,62,56,23,30,05,50,-1
86,72,01,51,41,40,71,-1
73,06,28,75,35,84,30,-1
46,56,34,52,90,18,78,-1
51,77,75,73,57,63,34,-1
14,60,17,04,44,23,48,-1
86,58,39,89,65,81,61,-1
36,48,23,66,42,77,90,-1
34,69,04,18,78,45,60,-1
64,65,47,05,25,18,86,-1
48,05,17,02,78,71,03,-1
59,53,62,43,80,87,23,-1
68,43,23,30,48,81,05,-1
46,84,45,50,75,44,47,-1
67,29,52,31,81,50,85,-1
30,04,78,32,03,72,15,-1
29,42,62,73,81,86,28,-1
68,51,32,43,21,16,69,-1
14,35,85,49,83,25,78,-1
78,72,74,10,54,15,57,-1
07,84,21,77,28,67,57,-1
17,86,84,87,81,15,25,-1
76,82,75,58,20,02,30,-1
03,86,46,61,05,06,50,-1
03,53,37,14,65,30,78,-1
38,13,55,29,83,53,74,-1
53,63,84,39,17,13,22,-1
49,37,45,78,41,24,50,-1
85,73,87,22,06,41,79,-1
67,35,20,89,63,84,76,-1
62,04,25,85,31,12,80,-1
76,23,56,53,77,74,58,-1
86,61,43,20,26,45,76,-1
36,47,52,71,80,41,49,-1
39,47,54,43,50,18,30,-1
32,85,16,64,69,46,52,-1
48,40,80,25,71,27,32,-1
51,23,78,69,37,75,11,-1
70,49,12,78,63,76,89,-1
01,54,78,89,37,28,64,-1
24,83,61,74,64,56,33,-1
66,85,71,77,78,25,16,-1
24,64,46,82,12,39,10,-1
80,37,40,86,12,32,62,-1
47,81,77,52,60,68,67,-1
10,09,29,18,24,13,41,-1
88,24,47,26,31,65,27,-1
72,34,89,50,21,07,73,-1
64,10,31,15,27,04,54,-1
39,86,28,40,17,66,85,-1
06,80,56,37,10,26,33,-1
47,75,62,24,52,59,81,-1
05,32,88,84,04,74,83,-1
50,35,09,67,47,48,27,-1
53,07,42,13,55,59,37,-1
12,56,07,45,66,53,20,-1
79,08,51,58,27,62,52,-1
51,33,72,60,32,52,67,-1
46,84,32,81,10,38,13,-1
13,07,57,28,54,58,22,-1
13,44,84,69,16,88,03,-1
83,89,53,10,67,47,23,-1
40,79,22,20,47,05,19,-1
82,65,06,17,09,36,22,-1
80,73,70,17,23,49,53,-1
02,64,04,42,12,71,23,-1
78,34,08,02,68,55,82,-1
03,85,08,51,46,15,01,-1
48,77,37,22,26,29,47,-1
35,37,34,61,80,45,52,-1
89,75,37,85,07,09,01,-1
45,83,50,25,55,65,56,-1
05,52,87,53,23,54,33,-1
66,49,45,18,13,48,09,-1
06,05,68,08,57,56,40,-1
76,84,47,18,71,09,12,-1
36,14,84,82,51,04,72,-1
26,79,58,49,72,55,06,-1
77,34,89,29,69,30,18,-1
30,63,45,69,08,06,57,-1
84,41,54,89,37,06,38,-1
11,31,86,05,08,45,43,-1
73,80,28,33,30,19,52,-1
05,07,56,48,36,22,84,-1
83,57,89,90,03,39,79,-1
13,34,11,06,04,84,50,-1
43,48,13,76,82,39,46,-1
77,76,51,54,80,71,73,-1
27,77,31,90,68,79,29,-1
09,36,25,12,27,70,31,-1
86,62,26,41,35,18,90,-1
61,08,77,20,88,35,37,-1
24,72,06,03,35,82,89,-1
76,16,36,05,26,46,02,-1
60,52,88,03,48,90,59,-1
68,79,11,22,04,58,77,-1
40,53,72,18,44,68,31,-1
57,68,07,11,80,83,82,-1
16,02,07,33,54,44,63,-1
31,38,07,62,06,20,71,-1
36,47,90,59,15,33,14,-1
76,72,77,20,71,53,47,-1
46,07,22,34,35,16,09,-1
14,70,75,87,12,66,30,-1
72,14,21,51,55,48,85,-1
87,26,19,55,81,10,43,-1
37,56,53,55,88,06,59,-1
59,72,02,10,13,55,34,-1
45,54,90,86,14,35,22,-1
84,74,03,63,15,36,19,-1
51,40,43,33,09,13,25,-1
89,15,84,32,47,07,90,-1
34,77,38,31,74,58,89,-1
33,89,87,20,68,37,60,-1
17,27,72,79,41,84,30,-1
85,71,62,76,18,31,79,-1
58,69,74,62,42,01,24,-1
74,15,60,67,56,85,51,-1
39,21,23,49,26,59,37,-1
48,40,07,73,39,51,03,-1
18,52,71,82,63,31,49,-1
06,66,07,74,11,17,81,-1
61,27,38,16,21,47,03,-1
34,03,39,46,49,59,17,-1
84,02,81,57,15,29,58,-1
25,42,75,14,01,20,84,-1
69,67,22,53,04,89,20,-1
75,11,33,40,46,35,84,-1
43,01,61,38,87,83,52,-1
86,68,17,03,71,81,65,-1
56,76,11,48,72,51,30,-1
74,58,71,06,08,19,40,-1
10,66,21,44,90,62,49,-1
50,22,42,56,09,80,01,-1
03,31,90,38,07,11,66,-1
33,60,21,34,55,01,87,-1
67,72,33,35,43,75,17,-1
81,20,65,87,82,08,57,-1
32,11,80,73,15,65,01,-1
86,32,17,75,57,18,65,-1
50,25,17,52,58,40,20,-1
70,53,65,73,19,01,15,-1
78,18,20,08,46,44,34,-1
29,74,83,05,79,43,14,-1
57,60,30,37,31,05,50,-1
84,35,32,73,37,79,09,-1
83,74,17,72,32,45,48,-1
51,33,39,38,75,86,27,-1
78,08,66,25,88,43,79,-1
81,65,77,37,04,28,23,-1
13,69,72,59,55,48,08,-1
66,80,77,62,76,81,78,-1
62,90,06,65,44,18,35,-1
66,58,14,28,09,81,35,-1
06,46,36,16,40,44,89,-1
61,35,67,65,24,21,62,-1
27,22,20,77,61,02,01,-1
07,74,53,51,55,60,84,-1
34,50,10,17,31,60,30,-1
36,68,84,58,05,08,01,-1
69,16,06,25,33,09,12,-1
46,61,25,73,87,01,22,-1
35,90,18,65,19,62,66,-1
55,44,46,53,09,52,63,-1
89,72,67,30,47,65,82,-1
21,39,69,04,12,70,27,-1
88,07,39,78,32,02,63,-1
77,05,59,67,40,27,74,-1
01,33,53,43,14,11,06,-1
48,24,87,05,57,14,16,-1
40,37,23,61,42,34,24,-1
62,20,19,64,53,52,36,-1
35,83,28,25,58,70,77,-1
89,77,61,21,46,64,08,-1
24,64,45,33,77,28,47,-1
44,22,56,70,19,40,14,-1
38,64,53,66,23,59,32,-1
14,79,74,38,52,28,21,-1
44,07,01,80,74,83,47,-1
85,64,34,60,52,19,37,-1
88,56,70,68,49,80,52,-1
45,42,32,75,12,23,13,-1
79,88,16,67,61,29,49,-1
14,88,29,30,44,45,58,-1
48,49,27,81,20,21,85,-1
04,43,21,25,87,80,53,-1
87,14,35,54,90,56,23,-1
23,61,35,21,44,52,26,-1
81,25,42,52,69,37,05,-1
18,29,84,44,06,38,48,-1
44,32,69,04,13,16,86,-1
37,29,70,30,80,06,22,-1
71,63,24,49,50,82,53,-1
25,19,06,30,22,80,88,-1
07,24,15,04,29,82,16,-1
54,90,34,17,39,10,57,-1
74,75,24,23,09,17,66,-1
45,24,31,63,16,78,62,-1
25,75,53,32,45,84,07,-1
32,65,73,25,53,50,74,-1
31,03,07,05,88,18,68,-1
65,86,42,60,74,01,34,-1
57,60,14,66,58,19,08,-1
53,88,85,31,21,49,62,-1
05,02,74,78,65,04,79,-1
05,66,12,54,45,53,33,-1
67,58,12,86,75,34,70,-1
56,23,55,49,03,67,32,-1
26,72,35,22,87,53,67,-1
65,09,35,75,26,44,56,-1
48,62,58,81,90,41,45,-1
49,37,53,36,69,45,34,-1
33,31,72,56,28,25,67,-1
88,73,18,03,69,08,56,-1
27,34,82,16,38,54,51,-1
76,86,75,65,41,66,04,-1
26,71,11,69,41,77,78,-1
31,59,49,08,41,35,53,-1
56,06,72,57,37,02,27,-1
25,13,20,11,44,80,06,-1
41,39,11,48,76,38,15,-1
21,86,02,15,13,37,79,-1
56,02,59,45,75,18,28,-1
29,19,05,86,27,10,83,-1
40,73,11,65,33,16,03,-1
23,87,56,09,01,58,59,-1
11,10,46,54,15,41,77,-1
84,40,27,80,56,07,87,-1
24,29,86,28,25,20,39,-1
59,41,45,55,05,77,90,-1
40,51,69,01,88,14,42,-1
35,17,28,10,51,84,32,-1
82,27,66,58,08,77,16,-1
82,75,73,86,87,37,61,-1
80,61,56,45,05,01,78,-1
63,46,50,15,45,16,80,-1
46,75,76,35,86,47,34,-1
86,57,54,79,85,05,61,-1
84,15,22,54,32,01,12,-1
45,27,59,63,34,11,46,-1
58,19,24,65,45,28,04,-1
77,21,61,38,04,16,31,-1
84,34,89,12,27,28,59,-1
25,52,65,30,66,37,64,-1
28,32,58,06,07,89,77,-1
81,72,66,24,32,18,82,-1
74,40,21,43,53,30,14,-1
67,25,78,81,51,64,56,-1
69,21,22,37,74,18,81,-1
60,35,27,40,80,67,56,-1
76,73,65,04,60,55,09,-1
21,80,71,05,86,43,02,-1
31,11,50,37,89,86,58,-1
19,84,68,78,81,87,29,-1
20,72,29,86,83,01,69,-1
32,84,33,56,38,08,03,-1
12,78,23,37,21,39,47,-1
04,19,64,10,54,87,57,-1
29,18,03,70,80,47,10,-1
49,31,38,67,69,26,55,-1
65,06,29,79,78,68,45,-1
59,86,24,78,85,22,29,-1
42,84,69,83,41,86,24,-1
70,05,34,61,04,50,27,-1
07,13,76,26,62,68,02,-1
61,31,40,62,37,42,65,-1
05,38,67,65,49,35,26,-1
35,71,54,79,39,42,07,-1
45,02,65,78,27,71,05,-1
76,56,32,07,22,10,66,-1
56,39,25,36,87,51,82,-1
84,82,38,42,79,63,66,-1
45,18,37,32,44,68,51,-1
68,05,19,78,63,32,06,-1
36,69,21,09,11,82,39,-1
68,12,79,06,66,38,72,-1
55,21,53,29,01,69,71,-1
36,01,51,06,04,57,66,-1
12,56,41,49,25,89,69,-1
36,22,29,70,71,55,82,-1
20,43,02,53,17,51,45,-1
47,62,67,82,75,56,63,-1
10,63,09,57,71,81,25,-1
73,04,82,61,51,53,68,-1
47,49,89,36,64,52,67,-1
44,45,82,19,80,54,22,-1
26,36,16,43,42,27,74,-1
63,26,67,08,19,46,14,-1
82,90,68,72,46,31,77,-1
50,88,69,84,43,51,30,-1
38,70,49,16,43,09,39,-1
18,52,63,30,54,49,26,-1
13,78,36,60,86,12,75,-1
39,41,55,28,38,74,54,-1
44,13,35,52,74,47,57,-1
24,70,55,08,89,54,63,-1
58,02,47,23,70,39,63,-1
18,08,75,76,03,86,49,-1
30,35,53,64,51,03,55,-1
14,69,86,40,27,53,67,-1
78,81,16,23,72,35,71,-1
04,59,43,89,41,12,33,-1
28,58,57,47,83,20,12,-1
25,55,48,15,50,18,08,-1
37,33,45,66,30,85,60,-1
72,80,26,57,88,08,81,-1
24,30,19,18,72,75,16,-1
37,40,58,03,75,56,82,-1
72,07,71,56,88,38,31,-1
85,77,41,13,08,50,62,-1
70,84,25,22,23,10,75,-1
87,60,46,05,62,41,70,-1
44,57,31,10,58,20,50,-1
10,79,02,89,58,63,08,-1
69,22,41,27,60,15,19,-1
71,33,69,68,57,12,35,-1
80,88,39,45,60,82,59,-1
90,13,19,80,17,12,45,-1
24,13,82,53,59,68,74,-1
31,55,29,07,57,90,13,-1
88,48,12,06,33,64,51,-1
37,60,81,72,56,61,03,-1
65,30,77,15,80,07,81,-1
46,73,54,09,52,01,12,-1
45,66,52,46,29,57,01,-1
40,62,65,51,53,08,09,-1
65,26,57,88,02,16,52,-1
67,31,19,26,57,24,70,-1
16,15,21,57,65,26,39,-1
10,61,62,02,78,30,38,-1
81,40,50,16,03,32,24,-1
70,67,72,52,66,46,26,-1
57,86,44,64,88,09,84,-1
87,76,78,47,08,70,15,-1
09,68,59,40,52,90,73,-1
90,81,31,34,84,52,40,-1
74,22,02,66,63,85,61,-1
32,68,88,22,78,65,64,-1
58,66,21,86,54,77,28,-1
28,69,26,37,33,42,78,-1
88,10,63,03,34,28,41,-1
31,34,80,73,81,30,03,-1
21,52,15,19,39,89,60,-1
25,22,02,45,43,90,19,-1
31,86,02,50,41,11,68,-1
55,60,57,08,40,83,06,-1
87,62,35,34,63,80,77,-1
55,29,82,44,66,59,09,-1
14,86,32,82,78,22,26,-1
86,09,36,40,04,21,55,-1
47,02,55,73,37,08,41,-1
84,04,69,36,30,40,21,-1
89,61,30,35,73,25,87,-1
19,03,89,73,38,56,20,-1
30,48,40,16,79,55,72,-1
08,88,25,32,34,48,43,-1
90,13,25,43,88,23,07,-1
48,36,39,50,81,70,66,-1
30,73,11,10,38,65,12,-1
89,14,35,78,64,11,23,-1
41,12,90,48,06,44,84,-1
46,76,70,05,42,79,02,-1
62,50,35,28,56,57,88,-1
65,41,71,64,39,03,31,-1
26,71,06,31,39,09,59,-1
14,34,03,48,90,11,01,-1
52,31,20,86,41,58,14,-1
58,13,61,65,67,32,45,-1
83,55,07,34,79,73,54,-1
78,19,37,08,61,46,81,-1
81,30,12,50,69,44,43,-1
41,43,33,52,10,73,81,-1
41,14,23,71,46,52,80,-1
63,54,88,53,79,20,31,-1
04,53,37,80,75,88,34,-1
12,64,55,28,63,50,57,-1
17,58,30,77,44,20,69,-1
58,40,44,10,64,88,07,-1
21,20,60,29,61,38,65,-1
03,66,62,04,30,53,55,-1
08,61,85,63,34,43,90,-1
25,61,76,86,38,82,37,-1
45,38,87,58,74,10,83,-1
13,90,33,47,71,76,02,-1
52,88,62,74,22,19,12,-1
86,72,36,64,46,85,53,-1
26,20,01,81,54,45,62,-1
29,18,49,30,63,86,34,-1
28,64,16,24,15,01,62,-1
70,44,16,75,20,01,36,-1
18,78,83,24,84,02,41,-1
84,73,58,02,68,81,07,-1
35,40,78,19,37,26,08,-1
15,53,62,13,33,60,77,-1
21,42,77,75,78,39,47,-1
74,50,42,09,12,39,29,-1
82,08,33,88,31,64,16,-1
69,62,16,63,24,32,55,-1
28,71,03,60,44,55,68,-1
42,35,66,31,57,71,76,-1
17,77,63,21,62,05,81,-1
83,12,76,21,19,61,01,-1
72,88,69,79,10,46,34,-1
49,31,51,10,21,79,83,-1
54,71,21,17,20,45,90,-1
35,82,76,69,52,26,85,-1
51,90,33,30,24,14,45,-1
60,06,21,79,56,29,01,-1
84,66,05,30,12,53,64,-1
63,84,85,30,42,45,87,-1
33,06,78,54,40,02,68,-1
12,09,67,84,52,70,36,-1
34,84,79,53,27,59,15,-1
63,35,78,32,59,54,13,-1
63,32,79,62,19,25,17,-1
89,28,85,26,87,29,55,-1
89,39,30,41,20,82,55,-1
66,63,60,04,24,70,50,-1
22,71,30,90,17,87,41,-1
45,65,72,37,36,55,22,-1
57,37,11,36,79,73,22,-1
04,56,89,06,17,42,68,-1
38,26,17,82,24,14,27,-1
04,59,49,67,48,60,63,-1
16,68,88,60,67,28,24,-1
53,38,78,54,68,03,22,-1
15,32,01,89,78,75,65,-1
29,47,52,53,22,89,04,-1
28,59,21,74,51,72,42,-1
04,89,71,19,14,54,16,-1
17,26,63,35,30,27,77,-1
66,80,36,83,06,39,33,-1
49,42,84,60,21,81,36,-1
19,23,73,21,55,61,12,-1
52,89,08,68,07,22,86,-1
40,14,86,78,51,59,32,-1
90,79,19,48,31,50,03,-1
